,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
30,2021-03-15 16:45:25+00:00,1371502806746734594,"Help bring relief to Jackson, Mississippi (whose residents have lost access to clean water) by donating to @WCKitchen. Any little bit will help!
#food #hunger #charity",TheTeaInMe,,0,0,0,0
31,2021-03-01 18:57:33+00:00,1366462630366445576,"Texas remember last week when we lost access to all “basic resources” like electricity, water and food? Jackson Mississippi still has no running water. Y’all see how easily these things we look at as “needs” can be taken away from us in an instant? Stay ready.",PrideOfTheChi,"Outwest, IL",0,0,1,0
32,2020-09-14 23:06:56+00:00,1305644230677868546,"Meet #WANDAWoman Cindy Ayers-Elliott of Foot Print Farms in Jackson, Mississippi. It has been a catalyst for healthy food in the inner city, seeking to give access to a new way of life for thousands of Mississippians. #foodshero #IamWANDA #sdg5 #sdg2

https://t.co/s2jZC2HvGk",IamWANDAorg,Africa | Americas,0,1,1,0
33,2020-07-24 17:18:35+00:00,1286712394937511941,"Foot Print Farms has been a catalyst for healthy food in the inner city of Jackson, Mississippi, seeking to give access to a new way of life for thousands of Mississippians.
https://t.co/rScxPpKLc4 https://t.co/JYWtaF8f0H",NRCS_MS,"Jackson, MS",0,1,1,0
34,2020-07-24 16:25:47+00:00,1286699109093531648,"Foot Print Farms has been a catalyst for healthy food in the inner city of Jackson, Mississippi, seeking to give access to a new way of life for thousands of Mississippians. https://t.co/jiUVxWNx2s #FridaysOnTheFarm #OurFarmers https://t.co/PsESu7igE2",FarmersGov,,0,10,13,1
36,2020-06-11 03:47:02+00:00,1270925483958558731,my friends made a documentary about food access in jackson mississippi please watch https://t.co/y1LlIl752y,dentmay,po box 421542 la ca 90042,0,18,86,1
37,2019-03-29 15:54:54+00:00,1111657997292445696,"What to know, how to go! Food Truck Mash-Up tomorrow in Jackson, Mississippi. 12PM Early Access. 130PM General Admission. https://t.co/G7HFvuAPIH @clarionledger #foodtruckmashup",FoodTruckMashUp,ALL OVER USA,0,0,0,0
38,2018-12-20 17:30:35+00:00,1075805675966603264,"Two @TaubmanCollege graduates have secured a $1 million grant for the city of Jackson, Mississippi. Learn more about the pair’s plans for a brand new mural that will bring vibrancy to a public space whilst also informing policy on issues of food access: https://t.co/2yinbZ1zWq https://t.co/a6M8xZv8Jz",LeadersandBest,"Ann Arbor, MI",0,0,3,0
40,2018-12-03 00:47:10+00:00,1069392564774739968,"A $1 million grant will support a city-wide project about improving access to healthy food. Read More Jackson, Mississippi, Named Winner of Bloomberg Philanthropies&amp;#8217;s 2018 Public Art Challenge https://t.co/5KLdViAMqq via @artnewsmag #urbanag #foodaccess @RonFinleyHQ",SmallFarmz,wormville,0,0,4,0
42,2018-11-29 19:04:15+00:00,1068219101573722113,"Congratulations to JSU! A $1 million grant will support a city-wide project about improving access to healthy food. Read More Jackson, Mississippi, Named Winner of Bloomberg Philanthropies&amp;#8217;s 2018 Public Art Challenge https://t.co/GLtnyh5xuR via @artnewsmag",maxxgreenleaf,Mississippi,0,0,0,0
